,Magnetic potential
6443,0.01833505233416577
6444,0.018335119276675558
6445,0.018335441327481567
6446,0.018336288424205923
6447,0.01833800088413415
6448,0.018340015049633257
6449,0.018334377009332332
6450,0.017895253190437575
6451,0.01789775039571122
6452,0.017915980569901353
6453,0.017931368160134582
6454,0.017941571368370508
6455,0.017947937811281234
6456,0.017951908228855205
6457,0.017954442591567574
6458,0.01795611198941427
6459,0.017957247951587194
6460,0.017958044810761985
6461,0.01795861922820576
6462,0.017959043291461512
6463,0.01795936288120128
6464,0.017959608031912506
6465,0.01795979891967586
6466,0.017959949417178538
6467,0.017960069262224758
6468,0.01796016541514376
6469,0.017960242929155913
6470,0.017960305520828904
6471,0.017960355951390047
6472,0.01796039628602516
6473,0.017960428072755334
6474,0.017960452467184446
6475,0.01796047032003981
6476,0.017960482238567582
6477,0.017960488629106097
6478,0.017960489725738757
6479,0.01796048560835131
6480,0.01796047621242064
6481,0.01796046133232127
6482,0.017960440619855876
6483,0.017960413580262916
6484,0.01796037956955762
6485,0.017960337800657228
6486,0.01796028737328801
6487,0.01796022735829121
6488,0.01796015699939811
6489,0.017960076163722485
6490,0.01795998631722617
6491,0.017959892612330698
6492,0.01795980833790145
6493,0.017959764340925055
6494,0.017959828453410282
6495,0.01796014215537617
6496,0.017960969891236366
6497,0.017962644579961613
6498,0.0179646100656842
6499,0.01795905052731301
6500,0.017428622036086805
6501,0.017431051527569498
6502,0.017448869732087344
6503,0.017463917845633184
6504,0.0174739001911852
6505,0.017480131067198052
6506,0.017484018127970707
6507,0.017486499908904052
6508,0.017488134987987767
6509,0.017489247740400515
6510,0.017490028360852627
6511,0.017490591057572412
6512,0.017491006421254802
6513,0.017491319392224033
6514,0.017491559397778134
6515,0.017491746211942168
6516,0.01749189343504904
6517,0.017492010616587624
6518,0.017492104584260294
6519,0.017492180296335945
6520,0.01749224140042234
6521,0.017492290607061096
6522,0.017492329943848518
6523,0.017492360930791866
6524,0.017492384702637698
6525,0.017492402094737517
6526,0.017492413703278687
6527,0.017492419927048912
6528,0.017492420995531208
6529,0.017492416986581598
6530,0.01749240783596319
6531,0.01749239334047794
6532,0.017492373156354896
6533,0.017492346795081583
6534,0.017492313620422625
6535,0.0174922728538671
6536,0.01749222360309543
6537,0.017492164943274637
6538,0.017492096112621192
6539,0.017492016950134873
6540,0.017491928844792164
6541,0.017491836768660816
6542,0.017491753612929928
6543,0.017491709370878877
6544,0.017491770074008733
6545,0.017492073520996597
6546,0.017492877273884662
6547,0.01749450508636651
6548,0.01749641111566022
6549,0.017490958179427033
6550,0.016876067246298844
6551,0.016878416557905843
6552,0.016895733370997736
6553,0.016910366662936938
6554,0.01692007834470313
6555,0.016926142736945902
6556,0.016929927296638073
6557,0.016932344388116416
6558,0.016933937263203903
6559,0.016935021512459472
6560,0.016935782239164476
6561,0.016936330627747347
6562,0.01693673542042085
6563,0.016937040394023595
6564,0.01693727422300993
6565,0.01693745618177498
6566,0.016937599531396497
6567,0.016937713586233166
6568,0.01693780500802061
6569,0.016937878635979217
6570,0.016937938031130497
6571,0.016937985840320142
6572,0.01693802404389684
6573,0.016938054126672916
6574,0.016938077197220534
6575,0.016938094071629974
6576,0.016938105332271504
6577,0.01693811136853937
6578,0.016938112404246718
6579,0.016938108514835334
6580,0.016938099636609433
6581,0.01693808556968146
6582,0.016938065976232798
6583,0.01693804037619903
6584,0.016938008143992645
6585,0.016937968513259058
6586,0.01693792060377658
6587,0.01693786349935173
6588,0.016937796436210868
6589,0.016937719225808105
6590,0.01693763317302649
6591,0.016937543044663765
6592,0.01693746126987198
6593,0.01693741683854242
6594,0.016937473651940378
6595,0.01693776513854087
6596,0.016938540688257682
6597,0.016940113261330665
6598,0.016941950030005738
6599,0.016936630608243953
6600,0.01624492802592365
6601,0.016247185906157348
6602,0.01626391846515307
6603,0.016278066907591142
6604,0.016287461514843532
6605,0.016293330531408693
6606,0.01629699464660831
6607,0.016299335664196724
6608,0.01630087889568071
6609,0.01630192962937424
6610,0.016302666988137916
6611,0.016303198599494233
6612,0.016303591028144836
6613,0.01630388667825072
6614,0.016304113334588494
6615,0.01630428968004803
6616,0.016304428573298096
6617,0.016304539049249177
6618,0.01630462757200955
6619,0.01630469883878992
6620,0.0163047563071689
6621,0.016304802547807057
6622,0.01630483948449872
6623,0.016304868559916117
6624,0.016304890851297743
6625,0.01630490715169298
6626,0.016304918026968714
6627,0.01630492385533368
6628,0.01630492485390001
6629,0.016304921095342366
6630,0.016304912516789498
6631,0.01630489892257474
6632,0.016304879982385303
6633,0.016304855226832594
6634,0.016304824043908348
6635,0.016304785683043388
6636,0.016304739280332572
6637,0.016304683932683306
6638,0.01630461887816875
6639,0.016304543901937064
6640,0.016304460219108922
6641,0.016304372369362236
6642,0.016304292261960292
6643,0.01630424774751415
6644,0.016304300296357252
6645,0.01630457833754556
6646,0.016305321911881943
6647,0.016306831713402747
6648,0.016308590492245315
6649,0.016303430019360896
6650,0.015543071386957309
6651,0.015545227879371142
6652,0.015561300577469801
6653,0.015574900057943106
6654,0.015583934969566872
6655,0.015589581991777679
6656,0.015593109072898358
6657,0.015595363451150344
6658,0.015596850106571206
6659,0.015597862634004759
6660,0.01559857335922002
6661,0.01559908586204799
6662,0.015599464226088714
6663,0.015599749289340274
6664,0.01559996782000857
6665,0.015600137824033331
6666,0.0156002716987576
6667,0.015600378158159983
6668,0.015600463438979546
6669,0.015600532074766391
6670,0.015600587403699798
6671,0.015600631908386495
6672,0.015600667447188181
6673,0.015600695413987545
6674,0.015600716849734197
6675,0.01560073252079789
6676,0.015600742973953283
6677,0.015600748574499557
6678,0.015600749531864369
6679,0.015600745915636177
6680,0.015600737664075354
6681,0.015600724586662496
6682,0.01560070636215356
6683,0.015600682534067998
6684,0.015600652506910957
6685,0.015600615549537617
6686,0.015600570818615888
6687,0.015600517428727695
6688,0.0156004546239167
6689,0.015600382164936592
6690,0.015600301172974954
6691,0.01560021594199219
6692,0.015600137810477132
6693,0.015600093368691875
6694,0.015600141386620473
6695,0.015600404728967274
6696,0.015601113031724437
6697,0.015602553415105132
6698,0.015604226605655332
6699,0.015599248801921015
6700,0.014778600015006464
6701,0.014780646486470182
6702,0.014795991395155134
6703,0.014808984093427718
6704,0.014817620736543476
6705,0.014823021583656549
6706,0.014826396498483956
6707,0.014828554556880461
6708,0.01482997825393435
6709,0.01483094823498093
6710,0.014831629289589532
6711,0.01483212050459549
6712,0.01483248320628201
6713,0.014832756489914247
6714,0.01483296599094492
6715,0.014833128959850292
6716,0.014833257278303168
6717,0.01483335930093207
6718,0.014833441009448316
6719,0.014833506753522083
6720,0.014833559736969088
6721,0.01483360234316572
6722,0.014833636356647611
6723,0.01483366311619905
6724,0.014833683621764912
6725,0.014833698609564565
6726,0.014833708604809074
6727,0.014833713958245185
6728,0.014833714870687563
6729,0.01483371140835438
6730,0.014833703510964061
6731,0.014833690994076833
6732,0.014833673547074613
6733,0.014833650728601436
6734,0.014833621962588379
6735,0.014833586540935924
6736,0.014833543645149525
6737,0.014833492412142497
6738,0.01483343209631555
6739,0.014833362436600774
6740,0.014833284457598898
6741,0.014833202192287356
6742,0.014833126364670034
6743,0.014833082198897774
6744,0.014833125527519484
6745,0.01483337315239423
6746,0.014834043374046285
6747,0.014835408599421363
6748,0.014836989745630462
6749,0.014832216441299673
6750,0.01395958494180956
6751,0.01396151406412237
6752,0.013976071091891739
6753,0.013988405641332136
6754,0.01399660961174851
6755,0.014001742622589084
6756,0.01400495175009368
6757,0.014007004728601447
6758,0.014008359659062714
6759,0.01400928312070117
6760,0.014009931707995998
6761,0.01401039961660883
6762,0.0140107451676845
6763,0.01401100555473428
6764,0.014011205175384844
6765,0.014011360453323874
6766,0.014011482704952097
6767,0.014011579890313455
6768,0.01401165771060254
6769,0.014011720312888023
6770,0.014011770752702915
6771,0.014011811303752252
6772,0.014011843668873179
6773,0.014011869125813198
6774,0.014011888629060417
6775,0.0140119028814004
6776,0.014011912384141104
6777,0.014011917471924854
6778,0.014011918336084606
6779,0.014011915039219574
6780,0.014011907522847845
6781,0.014011895609539193
6782,0.014011879000840452
6783,0.014011857272704917
6784,0.014011829871361105
6785,0.014011796115336154
6786,0.014011755215222988
6787,0.014011706334984293
6788,0.014011648744007479
6789,0.014011582162621635
6790,0.014011507517693873
6791,0.014011428569281456
6792,0.01401135539036859
6793,0.014011311748538662
6794,0.014011350334133638
6795,0.0140115814540028
6796,0.014012211267009526
6797,0.014013496492637625
6798,0.014014980254101944
6799,0.014010431277208763
6800,0.013093834889629322
6801,0.013095640582565968
6802,0.01310935739412324
6803,0.013120988844648806
6804,0.013128729898245643
6805,0.013133575934002138
6806,0.013136607170119295
6807,0.013138547234894608
6808,0.013139828169496208
6809,0.013140701509905362
6810,0.013141315077044646
6811,0.013141757824526057
6812,0.013142084849035215
6813,0.013142331300908857
6814,0.01314252024600235
6815,0.013142667217080873
6816,0.01314278292041344
6817,0.013142874889410353
6818,0.013142948521436364
6819,0.013143007743745324
6820,0.013143055450727416
6821,0.013143093796726703
6822,0.013143124395546848
6823,0.013143148458346549
6824,0.013143166889983234
6825,0.013143180356724697
6826,0.013143189333777398
6827,0.013143194138224335
6828,0.013143194951110758
6829,0.013143191831203093
6830,0.013143184722171887
6831,0.01314317345451664
6832,0.013143157743459439
6833,0.013143137184402628
6834,0.013143111248687746
6835,0.01314307928499436
6836,0.013143040537222275
6837,0.013142994201147902
6838,0.01314293956600492
6839,0.013142876337369946
6840,0.013142805344713581
6841,0.013142730066507374
6842,0.013142659895208155
6843,0.013142617066307993
6844,0.013142650954595216
6845,0.013142865004065463
6846,0.013143452545927962
6847,0.013144653795344421
6848,0.013146035890204202
6849,0.013141729018585901
6850,0.012188709291757374
6851,0.012190386637330616
6852,0.012203218366946208
6853,0.012214107974175912
6854,0.012221359902911691
6855,0.01222590227776223
6856,0.012228744996077626
6857,0.012230565216472797
6858,0.012231767491139696
6859,0.012232587471467321
6860,0.012233163704741881
6861,0.012233579597731054
6862,0.012233886831052136
6863,0.012234118387511195
6864,0.012234295918003114
6865,0.0122344340071707
6866,0.012234542710858805
6867,0.012234629106864951
6868,0.012234698267513628
6869,0.012234753884495547
6870,0.012234798679233872
6871,0.012234834677763724
6872,0.0122348633980562
6873,0.012234885979518696
6874,0.012234903273487455
6875,0.012234915906833541
6876,0.012234924326609515
6877,0.012234928830984386
6878,0.012234929589973388
6879,0.012234926658329752
6880,0.012234919982236445
6881,0.012234909401026612
6882,0.01223489464507048
6883,0.012234875331303675
6884,0.012234850958928596
6885,0.012234820910235533
6886,0.012234784466609385
6887,0.012234740860442812
6888,0.012234689405899779
6889,0.012234629798280914
6890,0.012234562771461344
6891,0.012234491516860624
6892,0.012234424723705355
6893,0.012234383034203902
6894,0.012234412364182459
6895,0.012234608987846856
6896,0.01223515283585791
6897,0.01223626694780865
6898,0.012237544075226113
6899,0.01223349505126431
6900,0.01125097751187323
6901,0.011252522650776288
6902,0.011264431448949092
6903,0.011274546318184558
6904,0.01128128672639417
6905,0.01128551107334069
6906,0.011288156043755522
6907,0.011289850341765058
6908,0.011290969825591066
6909,0.01129173354956522
6910,0.011292270361554894
6911,0.011292657860199305
6912,0.011292944144460113
6913,0.011293159921182308
6914,0.011293325353093665
6915,0.011293454025925223
6916,0.011293555309021954
6917,0.011293635798428625
6918,0.011293700222173008
6919,0.01129375202200609
6920,0.011293793735539489
6921,0.011293827252260899
6922,0.011293853988028863
6923,0.011293875005718964
6924,0.011293891099536907
6925,0.011293902854283461
6926,0.011293910686951895
6927,0.011293914875543399
6928,0.011293915578364032
6929,0.011293912846004492
6930,0.011293906627523104
6931,0.011293896771968036
6932,0.011293883026285007
6933,0.011293865030962087
6934,0.011293842315732223
6935,0.011293814299877122
6936,0.011293780306395407
6937,0.011293739609131785
6938,0.011293691552489035
6939,0.011293635826597571
6940,0.01129357307299697
6941,0.011293506193734749
6942,0.011293443158697106
6943,0.011293402969296786
6944,0.011293427967188258
6945,0.011293607006572367
6946,0.01129410614888333
6947,0.011295130718360816
6948,0.01129630047215855
6949,0.011292523078181311
6950,0.010286723066079001
6951,0.010288133088615384
6952,0.010299087542444834
6953,0.010308400155797443
6954,0.01031461015100855
6955,0.010318504228594056
6956,0.010320943495656905
6957,0.010322506568052687
6958,0.010323539612970393
6959,0.010324244494386906
6960,0.010324740003179506
6961,0.010325097708113368
6962,0.010325361984275592
6963,0.010325561168259768
6964,0.010325713870204721
6965,0.010325832631754468
6966,0.010325926103371871
6967,0.010326000375708827
6968,0.010326059814977254
6969,0.010326107599847648
6970,0.010326146074171802
6971,0.01032617698331126
6972,0.010326201635222637
6973,0.01032622101183573
6974,0.010326235846889796
6975,0.01032624668064352
6976,0.010326253898270833
6977,0.010326257756450852
6978,0.010326258401162504
6979,0.010326255878712661
6980,0.010326250141396202
6981,0.010326241048828755
6982,0.010326228365905132
6983,0.010326211758609958
6984,0.010326190789787167
6985,0.01032616491900128
6986,0.010326133514932744
6987,0.010326095897739303
6988,0.010326051447592905
6989,0.010325999855193592
6990,0.010325941674472722
6991,0.01032587951891806
6992,0.010325820629429655
6993,0.010325782332283283
6994,0.010325803306377886
6995,0.010325964788263513
6996,0.010326418596382315
6997,0.010327351916444133
6998,0.010328412703763805
6999,0.010324918898145564
7000,0.00930128884168878
7001,0.009302561688341933
7002,0.009312536152927745
7003,0.00932102380188278
7004,0.009326687607901096
7005,0.009330241048178319
7006,0.009332467767194437
7007,0.009333894978582481
7008,0.009334838349758142
7009,0.009335482067604203
7010,0.009335934568289482
7011,0.009336261202875224
7012,0.009336502499943304
7013,0.00933668434316895
7014,0.009336823732811219
7015,0.009336932125794086
7016,0.009337017424323614
7017,0.00933708519208495
7018,0.00933713941742137
7019,0.009337183003850709
7020,0.009337218092311254
7021,0.009337246277058751
7022,0.009337268752813765
7023,0.009337286416492965
7024,0.00933729993829573
7025,0.00933730981166286
