,Electric potential
5626,0.00025880632209744647
5627,0.0002563703952795017
5628,0.0002524627666388988
5629,0.00024714462457497727
5630,0.00024049842428350206
5631,0.0002326241390352528
5632,0.00022363494648266585
5633,0.00021365264969937746
5634,0.00020280312169130492
5635,0.00019121202587127307
5636,0.00017900101144573935
5637,0.00016628452061925555
5638,0.00015316728200746234
5639,0.00013974250780267523
5640,0.00012609076470169867
5641,0.00011227945128807002
5642,9.836278544517944e-05
5643,8.438217898978186e-05
5644,7.036684295109338e-05
5645,5.633441099952133e-05
5646,4.2291287329098555e-05
5647,2.8232450271174834e-05
5648,1.414155354969627e-05
5649,0.0
5650,0.0
5651,1.7652449660966258e-05
5652,3.146863207837771e-05
5653,4.5327145353471895e-05
5654,5.9241294915183146e-05
5655,7.321867167621901e-05
5656,8.725943763833586e-05
5657,0.00010135465580984476
5658,0.00011548470044240122
5659,0.00012961779848021083
5660,0.00014370876913631116
5661,0.00015769804430877286
5662,0.00017151106626105839
5663,0.0001850581682421344
5664,0.0001982350457260413
5665,0.00021092391774330714
5666,0.0002229954566237865
5667,0.00023431152844598767
5668,0.000244728735174066
5669,0.0002541026846622914
5670,0.00026229284097900954
5671,0.00026916773230731305
5672,0.00027461022689222945
5673,0.000278522540178974
5674,0.00028083061873380684
5675,0.0002814875660239753
5676,0.00028047583375778913
5677,0.0002778079959109486
5678,0.0002735260401203743
5679,0.00026769923748480015
5680,0.0002604207699047072
5681,0.0002518033885098352
5682,0.00024197443663631098
5683,0.00023107059169668755
5684,0.00021923266404046566
5685,0.00020660074462165072
5686,0.00019330992714313518
5687,0.00017948675527282006
5688,0.00016524647126581153
5689,0.000150691076113985
5690,0.00013590815726759585
5691,0.00012097039881989448
5692,0.00010593565824172105
5693,9.08474669149738e-05
5694,7.573577747380595e-05
5695,6.061772297818241e-05
5696,4.549806754376612e-05
5697,3.0369056949744813e-05
5698,1.5210578542645987e-05
5699,0.0
5700,0.0
5701,1.8835563594200828e-05
5702,3.357467945458683e-05
5703,4.836461296653312e-05
5704,6.322196847934697e-05
5705,7.815716524469677e-05
5706,9.31725630753375e-05
5707,0.00010826062171419109
5708,0.0001234021309458414
5709,0.00013856456573016745
5710,0.00015370063951894303
5711,0.00016874714797994963
5712,0.00018362421253676305
5713,0.0001982350457260413
5714,0.00021246636509978606
5715,0.0002261895756578002
5716,0.00023926281912152513
5717,0.00025153394910902755
5718,0.0002628444334775434
5719,0.000273034110397918
5720,0.00028194663809681913
5721,0.0002894353882719004
5722,0.0002953694517505933
5723,0.0002996393655693254
5724,0.00030216214623226455
5725,0.0003028852338819264
5726,0.0003017890196057569
5727,0.0002988877382095014
5728,0.0002942286485998494
5729,0.0002878895745882417
5730,0.000279975019381299
5731,0.0002706111783086385
5732,0.00025994024335828687
5733,0.00024811441470798043
5734,0.00023529001155089005
5735,0.0002216220163285893
5736,0.00020725930578077272
5737,0.00019234073242212582
5738,0.00017699213282884143
5739,0.00016132426285631299
5740,0.0001454315991066657
5741,0.00012939190117854197
5742,0.00011326639719797928
5743,9.710042843189413e-05
5744,8.092435470713263e-05
5745,6.475446294627456e-05
5746,4.859353211647683e-05
5747,3.243074088789719e-05
5748,1.624189257678597e-05
5749,0.0
5750,0.0
5751,1.9962951268984766e-05
5752,3.5581478919666075e-05
5753,5.125980240168179e-05
5754,6.701805432415776e-05
5755,8.286972749400789e-05
5756,9.881964271138813e-05
5757,0.00011486193743026451
5758,0.00013097811283962013
5759,0.0001471351966075686
5760,0.00016328410042097137
5761,0.00017935827402593927
5762,0.00019527277848251724
5763,0.00021092391774330714
5764,0.0002261895756578002
5765,0.00024093040079960443
5766,0.00025499195982479775
5767,0.0002682079379029853
5768,0.00028040440045999453
5769,0.0002914050453633517
5770,0.00030103727409711554
5771,0.00030913880423407043
5772,0.00031556444752446524
5773,0.00032019260454812707
5774,0.00032293099411671806
5775,0.0003237211554602646
5776,0.0003225413381295699
5777,0.0003194075230490917
5778,0.0003143724828208743
5779,0.00030752296729077164
5780,0.00029897526581242485
5781,0.000288869527536274
5782,0.0002773632997412188
5783,0.0002646247659929625
5784,0.00025082613492162905
5785,0.00023613755842275534
5786,0.00022072186092206931
5787,0.00020473025524605248
5788,0.00018829911938330205
5789,0.0001715478216021972
5790,0.00015457751383074028
5791,0.00013747076510613459
5792,0.00012029187416938573
5793,0.0001030876743475468
5794,8.588861059289057e-05
5795,6.870980834848156e-05
5796,5.155176188664468e-05
5797,3.440030701870901e-05
5798,1.7226915490538068e-05
5799,0.0
5800,0.0
5801,2.102464975208418e-05
5802,3.7471178863055525e-05
5803,5.398678002073574e-05
5804,7.059526393224508e-05
5805,8.73133692460833e-05
5806,0.00010414857709707009
5807,0.0001210969317825445
5808,0.00013814090514485978
5809,0.0001552473643802042
5810,0.00017236572797267743
5811,0.00018942642069902415
5812,0.00020633976375279058
5813,0.00022299545662378655
5814,0.00023926281912152515
5815,0.00025499195982479775
5816,0.0002700160160835211
5817,0.0002841545660348985
5818,0.00029721824242648907
5819,0.00030901448224693393
5820,0.00031935423082356197
5821,0.0003280592951718953
5822,0.0003349699251232324
5823,0.00033995211159944987
5824,0.00034290404882189064
5825,0.00034376122624480023
5826,0.00034249970266254324
5827,0.0003391372633213222
5828,0.0003337323527280606
5829,0.000326380883667846
5830,0.00031721121568939145
5831,0.00030637774631878177
5832,0.0002940536470025629
5833,0.00028042329700052803
5834,0.00026567492789222896
5835,0.00024999390377252405
5836,0.00023355694687271004
5837,0.00021652749461366507
5838,0.00019905225800351527
5839,0.00018125895363036603
5840,0.00016325510732668607
5841,0.00014512777659976108
5842,0.00012694400606794788
5843,0.00010875180559559225
5844,9.058140896645928e-05
5845,7.244651055949094e-05
5846,5.4345083056849385e-05
5847,3.625942080368337e-05
5848,1.815650590361815e-05
5849,0.0
5850,0.0
5851,2.2010359656174113e-05
5852,3.9225321089310405e-05
5853,5.651870277891219e-05
5854,7.391804931998246e-05
5855,9.144342979295116e-05
5856,0.0001091051063064422
5857,0.00012690119254605095
5858,0.00014481533945061108
5859,0.000162814509696417
5860,0.00018084693073556799
5861,0.00019884034612196262
5862,0.0002167007142198649
5863,0.0002343115284459877
5864,0.0002515339491090276
5865,0.0002682079379029853
5866,0.0002841545660348985
5867,0.00029917962030473797
5868,0.0003130785547383455
5869,0.0003256427288930858
5870,0.0003366667434057234
5871,0.00034595654089774865
5872,0.00035333780446711045
5873,0.00035866407951535016
5874,0.0003618239908965475
5875,0.000362746944759734
5876,0.0003614068009964026
5877,0.0003578231715620317
5878,0.0003520602208573651
5879,0.00034422308423177444
5880,0.00033445224261143577
5881,0.00032291636247862407
5882,0.00030980420935868436
5883,0.00029531626288595503
5884,0.00027965661005230065
5885,0.0002630255885194806
5886,0.00024561351700372807
5887,0.00022759570742885178
5888,0.00020912882215478706
5889,0.00019034853107443293
5890,0.00017136834290474895
5891,0.0001522794316444
5892,0.00013315124677470356
5893,0.00011403267319265807
5894,9.495347697597057e-05
5895,7.592571307591753e-05
5896,5.6944674748880334e-05
5897,3.798901046186702e-05
5898,1.9021161633374365e-05
5899,0.0
5900,0.0
5901,2.2909695945821626e-05
5902,4.082529256080932e-05
5903,5.882847797468999e-05
5904,7.695048076726347e-05
5905,9.521468521392332e-05
5906,0.00011363416371168012
5907,0.00013220918231990445
5908,0.00015092471567687126
5909,0.00016974803441695808
5910,0.0001886264592762358
5911,0.00020748540975792397
5912,0.00022622690887854203
5913,0.000244728735174066
5914,0.00026284443347754344
5915,0.00028040440045999453
5916,0.00029721824242648907
5917,0.00031307855473834543
5918,0.0003277661899531495
5919,0.0003410569649033485
5920,0.0003527296111588226
5921,0.0003625746118643382
5922,0.0003704034116112783
5923,0.0003760573611197865
5924,0.00037941569248205263
5925,0.00038040183572455276
5926,0.00037898749370880665
5927,0.0003751940832719411
5928,0.0003690914016015279
5929,0.0003607936501171573
5930,0.0003504532003918468
5931,0.0003382526796521489
5932,0.00032439606236800205
5933,0.0003090994723033431
5934,0.0002925823359421887
5935,0.00027505940526832034
5936,0.0002567340126477043
5937,0.00023779275924233276
5938,0.0002184016916771684
5939,0.00019870390261342289
5940,0.00017881840461219067
5941,0.0001588400715062294
5942,0.00013884041009794968
5943,0.00011886890484634717
5944,9.895465070847296e-05
5945,7.910793011811056e-05
5946,5.9321292445273005e-05
5947,3.95697444306024e-05
5948,1.9811257164475526e-05
5949,0.0
5950,0.0
5951,2.3712467015046514e-05
5952,4.22528284266757e-05
5953,6.088949975609386e-05
5954,7.965723036135276e-05
5955,9.85825963376636e-05
5956,0.00011768140924723141
5957,0.00013695608103229235
5958,0.00015639298020493598
5959,0.00017595984340382375
5960,0.00019560334028860085
5961,0.00021524692695810163
5962,0.00023478916089527207
5963,0.0002541026846622914
5964,0.000273034110397918
5965,0.00029140504536335175
5966,0.00030901448224693393
5967,0.00032564272889308576
5968,0.0003410569649033485
5969,0.00035501838591395354
5970,0.00036729073583947663
5971,0.00037764984714876485
5972,0.00038589363236164536
5973,0.00039185182624339133
5974,0.0003953946992497295
5975,0.00039643997475077446
5976,0.0003949572980788343
5977,0.0003909698176924847
5978,0.0003845527201427259
5979,0.0003758288674449401
5980,0.00036496196816724626
5981,0.0003521479281781998
5982,0.0003376051455462912
5983,0.0003215645292356682
5984,0.000304259945158627
5985,0.0002859196515642311
5986,0.00026675911004961556
5987,0.00024697537837704684
5988,0.0002267431297376555
5989,0.00020621221409913298
5990,0.0001855065858373631
5991,0.00016472436543114833
5992,0.00014393877303229462
5993,0.00012319965432396046
5994,0.00010253529424439272
5995,8.195415611125124e-05
5996,6.144608510336005e-05
5997,4.0982569207637847e-05
5998,2.0517310726834515e-05
5999,0.0
6000,0.0
6001,2.4408971505513034e-05
6002,4.349054728692255e-05
6003,6.267643446750216e-05
6004,8.200462409285419e-05
6005,0.00010150464914518161
6006,0.00012119488433692248
6007,0.00014107978590230218
6008,0.00016114710513287451
6009,0.0001813651403030002
6010,0.0002016801280635206
6011,0.00022201391584190168
6012,0.00024226209849118825
6013,0.00026229284097900954
6014,0.0002819466380968191
6015,0.0003010372740971155
6016,0.00031935423082356197
6017,0.0003366667434057235
6018,0.0003527296111588226
6019,0.00036729073583947663
6020,0.0003801001851804493
6021,0.00039092038161393273
6022,0.0003995368194342685
6023,0.0004057685515209283
6024,0.00040947759489673875
6025,0.00041057641289495825
6026,0.000409032755697797
6027,0.00040487137362339904
6028,0.0003981724281258681
6029,0.0003890667648934048
6030,0.0003777285254734215
6031,0.0003643658091073244
6032,0.0003492102237928796
6033,0.0003325061775792669
6034,0.00031450067235351173
6035,0.0002954342025496032
6036,0.00027553316581144504
6037,0.0002550039947281039
6038,0.0002340290434093041
6039,0.00021276412466362502
6040,0.0001913374976766808
6041,0.00016985004891695106
6042,0.00014837638074875623
6043,0.0001269665077176728
6044,0.00010564783837834087
6045,8.442706380261381e-05
6046,6.329147470845572e-05
6047,4.2209286956728116e-05
6048,2.11302707255507e-05
6049,0.0
6050,0.0
6051,2.499030003345139e-05
6052,4.452249541922369e-05
6053,6.416602051521315e-05
6054,8.396171626166161e-05
6055,0.00010394172832793473
6056,0.0001241267147967293
6057,0.00014452297920505792
6058,0.00016511956130476206
6059,0.00018588535042965274
6060,0.000206766324994813
6061,0.00022768306495470734
6062,0.0002485287291988475
6063,0.00026916773230731316
6064,0.00028943538827190036
6065,0.00030913880423407043
6066,0.00032805929517189535
6067,0.0003459565408977487
6068,0.00036257461186433817
6069,0.00037764984714876485
6070,0.00039092038161393273
6071,0.00040213690521677696
6072,0.00041107402272003146
6073,0.0004175414028900079
6074,0.0004213938022191216
6075,0.00042253905308990946
6076,0.00042094323767525156
6077,0.00041663251992878265
6078,0.00040969144530072805
6079,0.00040025788702817997
6080,0.00038851515671973157
6081,0.00037468205089035133
6082,0.0003590017401176487
6083,0.00034173041614557996
6084,0.00032312651155450483
6085,0.0003034411299001685
6086,0.00028291011083300015
6087,0.00026174794075813144
6088,0.0002401435320129765
6089,0.0002182577477518842
6090,0.0001962224502371614
6091,0.0001741407927249311
6092,0.00015208844869997316
6093,0.0001301154604905843
6094,0.00010824836980982467
6095,8.649223735568328e-05
6096,6.483205900762765e-05
6097,4.323314716077968e-05
6098,2.164180879094425e-05
6099,0.0
6100,0.0
6101,2.5448627360458916e-05
6102,4.533467369105123e-05
6103,6.533784381712715e-05
6104,8.550133337647854e-05
6105,0.00010585945569564917
6106,0.00012643477592945575
6107,0.00014723515821529485
6108,0.00016825075693374685
6109,0.00018945101699681974
6110,0.0002107817885160044
6111,0.00023216270683605345
6112,0.00025348503693357676
6113,0.00027461022689222945
6114,0.00029536945175059323
6115,0.00031556444752446524
6116,0.0003349699251232324
6117,0.00035333780446711045
6118,0.0003704034116112782
6119,0.0003858936323616453
6120,0.0003995368194342685
6121,0.00041107402272003146
6122,0.00042027088215560165
6123,0.0004269293288721238
6124,0.00043089812559139555
6125,0.00043208127872047163
6126,0.00043044349201312195
6127,0.0004260120983127554
6128,0.00041887526591600176
6129,0.000409176670748891
6130,0.00039710718727933533
6131,0.0003828944208212012
6132,0.00036679104519517946
6133,0.00034906291522133066
6134,0.00032997781235838733
6135,0.0003097954905657769
6136,0.0002887594607768194
6137,0.0002670907249376286
6138,0.00024498347283928525
6139,0.00022260260286526817
6140,0.00020008282548524453
6141,0.00017752905075190496
6142,0.00015501773632175893
6143,0.00013259886326300166
6144,0.00011029818970073337
6145,8.811937810567603e-05
6146,6.604549216808475e-05
6147,4.403942283800279e-05
6148,2.2044604898871418e-05
6149,0.0
6150,0.0
6151,2.577747983330527e-05
6152,4.591551956519604e-05
6153,6.617504781106172e-05
6154,8.660103160537745e-05
6155,0.00010722942060568917
6156,0.0001280842276262324
6157,0.0001491745128011127
6158,0.00017049130144587227
6159,0.00019200450047230725
6160,0.00021365991996620583
6161,0.00023537655390832215
6162,0.00025704432417955733
6163,0.00027852254017897394
6164,0.00029963936556932534
6165,0.000320192604548127
6166,0.00033995211159944987
6167,0.00035866407951535016
6168,0.0003760573611197865
6169,0.0003918518262433912
6170,0.0004057685515209283
6171,0.0004175414028900079
6172,0.0004269293288721238
6173,0.00043372847758170463
6174,0.00043778312738461357
6175,0.00043899441982041666
6176,0.00043732602529466516
6177,0.00043280615056039964
6178,0.0004255256744612145
6179,0.000415632612589542
6180,0.00040332349076946774
6181,0.0003888324890407532
6182,0.0003724193638112994
6183,0.00035435715876913274
6184,0.0003349205958269855
6185,0.0003143758349324813
6186,0.0002929720511917951
6187,0.00027093504009779025
6188,0.000248462856316281
6189,0.0002257233347147266
6190,0.00020285323804137
6191,0.0001799587181625027
6192,0.00015711675440844961
6193,0.00013437722524470223
6194,0.00011176525401529395
6195,8.928341614386169e-05
6196,6.691329509177853e-05
6197,4.461594000104394e-05
6198,2.233260914359848e-05
6199,0.0
6200,0.0
6201,2.5971963314873033e-05
6202,4.6256317324749565e-05
6203,6.666493796288259e-05
6204,8.72439129366821e-05
6205,0.00010803023065658146
6206,0.00012904882809525495
6207,0.00015030953635885729
6208,0.0001718039533752487
6209,0.00019350230847627853
6210,0.0002153504262219011
6211,0.00023726694526035003
6212,0.0002591409995160733
6213,0.00028083061873380684
6214,0.00030216214623226455
6215,0.000322930994116718
6216,0.00034290404882189064
6217,0.0003618239908965474
6218,0.00037941569248205263
6219,0.0003953946992497295
6220,0.00040947759489673875
6221,0.0004213938022191216
6222,0.0004308981255913955
6223,0.0004377831273846137
6224,0.000441890302515142
6225,0.00044311901216995803
6226,0.0004414322823995129
6227,0.00043685885922957934
6228,0.0004294913003858636
6229,0.00041948031023697447
6230,0.00040702591487380723
6231,0.00039236636357791344
6232,0.0003757657918211474
6233,0.0003575016821663222
6234,0.0003378530349207638
6235,0.00031708995086568957
6236,0.0002954650806341457
6237,0.00027320715125035493
6238,0.0002505165702696094
6239,0.0002275629483143036
6240,0.00020448427533126682
6241,0.00018138742848223093
6242,0.00015834966710970129
6243,0.000135420764092657
6244,0.00011262540850143907
6245,8.996546158676395e-05
6246,6.742154781757897e-05
6247,4.4953529588632775e-05
6248,2.2501265044249494e-05
6249,0.0
6250,0.0
6251,2.602893840970051e-05
6252,4.6351512539369986e-05
6253,6.679944497488941e-05
6254,8.741925089949246e-05
6255,0.00010824831808862491
6256,0.00012931194363213186
6257,0.00015062026624356993
6258,0.00017216512332815916
6259,0.00019391689755678243
6260,0.00021582146054790547
6261,0.0002377973700799503
6262,0.0002597335292191923
6263,0.0002814875660239753
6264,0.00030288523388192633
6265,0.0003237211554602645
6266,0.0003437612262448002
6267,0.000362746944759734
6268,0.00038040183572455276
6269,0.00039643997475077446
6270,0.0004105764128949582
6271,0.00042253905308990946
6272,0.00043208127872047163
6273,0.00043899441982041666
6274,0.00044311901216995787
6275,0.0004443538007720322
6276,0.0004426615847691948
6277,0.00043807128939425053
6278,0.00043067604279631755
6279,0.00042062746637430037
6280,0.0004081267814041441
6281,0.00039341362671496086
6282,0.0003767536320744077
6283,0.0003584257925918269
6284,0.0003387105631336109
6285,0.00031787937976257715
6286,0.00029618606491065334
6287,0.00027386032671254294
6288,0.00025110335120740715
6289,0.00022808532546778737
6290,0.00020494462381943533
6291,0.0001817883319165728
6292,0.0001586937612501398
6293,0.0001357106009133405
6294,0.00011286333933221401
6295,9.015353581931627e-05
6296,6.756142120647424e-05
6297,4.5046374245504875e-05
6298,2.2547680830506744e-05
6299,0.0
6300,0.0
6301,2.5947132499871864e-05
6302,4.61989117698818e-05
6303,6.657541830896584e-05
6304,8.712288680299978e-05
6305,0.00010787845047976333
6306,0.0001288671884504541
6307,0.00015009907041973667
6308,0.0001715658281573691
6309,0.00019323781851771454
6310,0.0002150609853913063
6311,0.00023695407645194194
6312,0.00025880632209744647
6313,0.0002804758337577891
6314,0.00030178901960575686
